node_id,battery_voltage_mv,battery_pct,dv_dt_mv_per_hr,temperature_c,rssi_variance,missed_heartbeats,hours_to_failure,health_status
NODE_006,4132,92.8,-13.5,18.1,1.8,1,52.97,0
NODE_010,3779,51.5,-9.01,26.6,2.64,0,54.98,0
NODE_011,3863,61.1,-9.76,21.1,5.16,0,46.86,0
NODE_011,4110,91.5,-3.37,23.2,4.51,0,26.98,0
NODE_020,4091,87.1,-10.27,29.9,5.71,1,21.67,0
NODE_023,3533,25.1,-23.97,35.7,21.58,2,8.53,1
NODE_009,3984,77.3,-12.04,24.2,2.27,0,47.92,0
NODE_006,4059,83.4,-12.96,33.2,1.27,1,23.48,0
NODE_004,3227,6.2,-106.86,-7.2,28.4,4,1.37,2
NODE_021,3877,65.4,-13.89,26.1,2.19,0,59.29,0
NODE_021,4088,88.6,-11.43,33.7,4.52,1,33.97,0
NODE_015,4021,79.0,-6.57,35.6,3.03,0,63.76,0
NODE_020,3902,66.7,-9.14,27.6,1.72,0,29.76,0
NODE_003,3110,2.1,-121.91,54.8,35.02,6,1.13,2
NODE_002,3981,75.3,-4.32,32.6,3.56,0,27.4,0
NODE_018,3758,50.5,-5.07,25.8,2.24,0,27.8,0
NODE_015,3552,30.3,-22.54,36.6,12.58,1,13.56,1
NODE_017,3990,75.6,-4.64,24.4,4.27,0,33.08,0
NODE_013,4092,86.8,-9.69,24.8,1.39,0,49.8,0
NODE_003,3153,4.6,-66.77,-0.7,26.42,10,1.61,2
NODE_014,4157,95.3,-14.37,28.6,3.72,0,19.99,0
NODE_002,3984,77.7,-9.24,28.4,3.42,0,68.28,0
NODE_023,3797,54.8,-13.98,28.7,4.15,0,33.52,0
NODE_021,3880,63.8,-3.75,32.0,2.14,0,66.65,0
NODE_022,3586,31.7,-34.99,36.0,20.75,1,13.08,1
NODE_016,4080,85.5,-10.82,27.4,5.7,0,63.5,0
NODE_002,3778,53.6,-6.06,26.3,3.46,0,53.78,0
NODE_021,3704,42.6,-36.92,40.5,16.95,4,8.87,1
NODE_003,4156,96.3,-5.99,27.5,5.54,0,35.75,0
NODE_004,3688,41.8,-39.44,40.0,20.23,2,8.09,1
NODE_017,3830,59.1,-12.39,18.5,3.4,0,41.46,0
NODE_018,3789,54.1,-12.05,35.7,3.2,0,32.86,0
NODE_011,4145,94.4,-14.73,32.3,4.11,1,63.56,0
NODE_019,3498,23.0,-42.16,39.6,8.66,1,10.28,1
NODE_014,3310,10.4,-120.11,48.3,40.73,9,1.89,2
NODE_018,3669,40.6,-32.45,43.0,18.76,2,5.54,1
NODE_022,4069,87.3,-13.54,28.4,4.83,0,31.43,0
NODE_018,4025,78.7,-9.31,20.4,5.26,0,31.14,0
NODE_014,3790,53.0,-8.63,32.9,4.89,1,56.73,0
NODE_002,3764,53.0,-13.37,21.8,3.04,0,66.91,0
NODE_023,3619,33.9,-39.45,43.1,9.96,2,5.82,1
NODE_012,4014,80.0,-8.18,21.8,1.83,0,56.03,0
NODE_021,3897,66.1,-4.51,31.5,5.84,0,52.17,0
NODE_010,3863,62.3,-7.19,33.5,5.01,0,44.32,0
NODE_006,4103,89.5,-13.61,24.8,1.85,1,51.13,0
NODE_022,3970,75.4,-12.12,26.8,3.01,1,47.41,0
NODE_014,3304,11.4,-103.11,50.7,24.43,5,1.01,2
NODE_009,4108,90.9,-6.8,19.4,5.41,0,55.61,0
NODE_011,3498,24.1,-30.54,43.8,20.87,2,6.45,1
NODE_012,3086,1.6,-79.76,49.0,44.5,4,0.73,2
NODE_016,3932,71.1,-3.8,27.2,1.06,0,54.53,0
NODE_015,4096,87.7,-12.24,23.7,1.66,0,40.24,0
NODE_002,3945,70.1,-6.66,33.5,4.13,0,70.12,0
NODE_001,3822,58.7,-8.56,33.4,5.66,0,59.32,0
NODE_011,3558,28.5,-21.9,36.8,19.64,1,12.73,1
NODE_015,3975,74.5,-9.56,34.0,0.62,1,61.53,0
NODE_018,3379,13.6,-71.82,59.3,39.39,4,0.59,2
NODE_007,4092,88.0,-4.19,27.1,1.63,0,53.2,0
NODE_012,3172,4.6,-118.94,58.4,31.24,8,0.33,2
NODE_023,3760,50.6,-4.04,35.0,2.42,0,52.39,0
NODE_014,3118,4.0,-128.51,-4.8,24.17,4,2.32,2
NODE_003,3514,23.1,-21.51,44.7,16.56,2,7.63,1
NODE_015,3879,63.4,-11.65,18.4,4.39,0,49.94,0
NODE_023,3996,78.3,-13.09,24.7,4.79,0,52.74,0
NODE_002,3664,39.4,-36.64,45.5,20.93,1,6.6,1
NODE_015,4085,86.5,-8.3,20.7,2.64,0,68.4,0
NODE_014,3827,58.9,-14.06,26.9,2.14,0,33.64,0
NODE_009,3674,38.8,-26.82,36.1,9.4,2,11.08,1
NODE_002,3945,69.1,-9.82,30.4,1.68,0,26.06,0
NODE_013,4035,82.6,-14.33,34.7,4.78,0,36.1,0
NODE_008,4097,90.1,-6.34,19.3,2.48,0,47.36,0
NODE_001,3962,73.2,-7.74,18.5,1.03,0,36.01,0
NODE_019,3097,1.4,-98.47,48.3,38.82,4,1.67,2
NODE_006,3796,55.5,-8.51,24.9,0.73,0,65.77,0
NODE_021,3828,57.1,-13.56,32.5,1.9,1,56.34,0
NODE_009,3667,41.8,-18.03,35.3,10.34,3,15.54,1
NODE_016,3596,31.6,-36.73,38.9,21.77,1,5.93,1
NODE_010,4097,89.3,-4.17,21.3,1.29,0,18.83,0
NODE_011,4177,95.6,-11.76,19.5,5.75,1,53.87,0
NODE_001,3907,65.3,-5.12,32.4,3.11,0,51.32,0
NODE_007,3564,30.6,-28.11,37.8,11.15,1,8.32,1
NODE_021,4112,90.9,-6.36,18.4,5.84,0,69.19,0
NODE_023,4001,77.0,-13.66,18.7,1.08,0,23.96,0
NODE_018,4124,92.1,-12.95,25.7,5.34,2,55.97,0
NODE_024,3610,34.1,-33.83,39.7,13.99,3,15.75,1
NODE_022,3846,60.7,-10.45,19.1,0.55,0,34.85,0
NODE_009,4067,87.5,-9.74,29.8,5.87,2,23.91,0
NODE_002,4028,81.0,-8.19,19.5,2.15,0,48.85,0
NODE_024,3719,46.0,-24.25,45.3,10.82,2,12.49,1
NODE_005,3678,41.6,-18.55,37.3,11.77,2,8.84,1
NODE_002,3817,55.9,-8.11,27.5,2.25,0,25.99,0
NODE_001,4186,99.9,-12.61,31.1,4.27,0,64.78,0
NODE_012,3090,1.0,-121.27,-7.3,20.45,12,1.0,2
NODE_010,3744,47.8,-32.76,41.1,16.57,1,9.77,1
NODE_019,3113,2.9,-129.28,47.3,43.87,5,1.02,2
NODE_024,3707,42.6,-41.25,39.9,21.07,2,10.57,1
NODE_018,3297,10.2,-98.62,47.7,20.22,15,0.91,2
NODE_018,3442,16.2,-55.15,55.2,32.0,8,1.03,2
NODE_002,4174,96.1,-5.21,35.5,3.33,0,31.45,0
NODE_004,3339,12.6,-118.01,60.9,33.08,5,0.86,2
NODE_022,3634,37.4,-26.25,38.0,9.98,2,13.46,1
NODE_005,3123,4.0,-116.62,47.2,29.08,9,1.93,2
NODE_009,3755,51.5,-11.14,35.0,3.84,0,49.43,0
NODE_023,3961,70.2,-9.7,30.9,1.03,0,32.42,0
NODE_021,3711,42.3,-25.93,40.5,9.28,2,14.97,1
NODE_021,3937,72.3,-3.93,23.2,0.51,1,39.12,0
NODE_002,3962,75.0,-14.16,22.7,2.29,0,30.28,0
NODE_012,3515,23.8,-36.59,45.4,11.11,4,3.23,1
NODE_010,4034,81.0,-3.09,28.1,1.27,0,23.79,0
NODE_004,3739,46.1,-28.03,43.4,21.64,1,3.23,1
NODE_022,3218,7.4,-60.5,-0.8,25.48,8,1.12,2
NODE_001,3806,56.4,-12.09,20.6,0.98,0,65.46,0
NODE_006,4160,95.2,-8.19,35.8,3.95,0,22.84,0
NODE_001,3530,25.9,-30.63,38.5,14.97,2,12.77,1
NODE_008,3319,13.4,-74.25,50.9,29.55,4,2.43,2
NODE_010,3714,44.8,-18.58,39.0,11.06,2,7.98,1
NODE_001,3781,54.4,-12.16,24.6,4.46,0,71.08,0
NODE_024,4132,92.3,-11.89,24.3,5.79,0,71.96,0
NODE_018,4202,97.0,-5.92,31.5,1.19,0,69.45,0
NODE_013,3755,50.2,-10.3,25.5,4.95,1,68.32,0
NODE_013,3389,14.7,-115.15,3.1,41.98,10,2.15,2
NODE_015,4139,92.2,-5.52,23.3,3.07,0,26.62,0
NODE_002,3565,28.8,-44.01,45.7,9.52,2,9.51,1
NODE_016,3448,16.6,-128.7,51.1,25.24,4,0.84,2
NODE_014,3369,13.1,-90.71,49.3,28.41,14,1.14,2
NODE_009,3706,40.5,-40.58,37.1,19.0,1,8.2,1
NODE_023,3866,64.2,-5.18,31.8,1.06,0,44.63,0
NODE_007,3790,54.0,-13.24,22.5,5.21,0,34.56,0
NODE_011,3672,41.7,-31.49,44.4,19.29,2,9.87,1
NODE_009,3944,71.0,-14.72,25.3,1.93,0,36.76,0
NODE_004,3734,47.8,-40.09,35.9,20.29,1,11.53,1
NODE_009,4072,86.3,-12.03,18.5,4.4,0,51.01,0
NODE_017,4117,91.2,-12.12,20.6,4.42,0,45.28,0
NODE_002,3169,4.2,-134.38,48.6,31.17,13,1.59,2
NODE_002,4122,90.4,-14.61,18.2,2.14,1,61.92,0
NODE_008,4047,84.5,-6.03,28.6,3.07,0,40.41,0
NODE_024,4034,81.5,-10.34,34.7,4.68,1,54.92,0
NODE_020,3432,16.8,-75.04,-1.0,27.12,14,1.22,2
NODE_017,3901,68.2,-14.89,20.2,1.63,0,30.07,0
NODE_017,3801,56.0,-9.33,21.0,3.41,1,41.96,0
NODE_024,3808,56.9,-9.38,31.7,4.43,0,69.06,0
NODE_004,4022,77.6,-8.86,32.0,3.08,0,25.01,0
NODE_007,3720,44.4,-29.12,45.9,11.52,2,4.57,1
NODE_007,4113,91.9,-14.52,33.8,3.58,0,66.76,0
NODE_006,3605,34.4,-26.81,42.6,13.13,1,14.27,1
NODE_017,3836,58.5,-11.92,33.6,1.57,0,29.52,0
NODE_013,3176,3.6,-65.82,47.6,44.83,13,1.71,2
NODE_013,4115,92.3,-11.89,30.0,0.61,0,54.84,0
NODE_012,4010,81.0,-13.58,28.4,5.9,1,55.64,0
NODE_005,3793,52.7,-13.61,25.3,2.14,0,21.93,0
NODE_016,3163,4.5,-107.24,61.3,36.22,8,2.24,2
NODE_006,3836,60.6,-6.02,20.0,3.46,0,25.4,0
NODE_018,3273,9.1,-120.16,3.0,38.46,13,2.04,2
NODE_003,3505,27.5,-38.83,35.8,13.16,1,9.19,1
NODE_012,3664,39.4,-18.29,42.4,13.66,3,6.0,1
NODE_020,3167,4.7,-90.5,-4.1,40.5,8,2.29,2
NODE_014,4206,99.7,-9.11,32.8,3.72,0,69.79,0
NODE_011,3988,77.6,-11.15,31.8,5.25,0,59.6,0
NODE_015,3199,6.3,-131.14,-3.5,34.07,12,0.34,2
NODE_012,3910,68.8,-3.73,18.8,4.19,0,26.68,0
NODE_024,3821,57.7,-5.56,25.8,4.56,2,59.67,0
NODE_014,3577,32.1,-44.01,34.8,9.42,2,3.79,1
NODE_017,3908,68.1,-5.33,31.6,3.14,2,58.64,0
NODE_016,3453,19.8,-42.36,37.8,21.7,2,13.09,1
NODE_015,3789,53.6,-11.38,33.2,4.38,0,38.7,0
NODE_006,3908,66.6,-5.75,25.1,3.4,2,66.25,0
NODE_006,4122,91.7,-3.04,26.1,2.86,0,42.05,0
NODE_013,3493,22.3,-19.47,44.3,17.89,4,5.71,1
NODE_018,3195,7.4,-102.42,-0.8,25.45,12,1.13,2
NODE_017,3627,36.2,-34.03,42.1,8.42,1,14.94,1
NODE_017,3295,10.5,-118.96,-4.0,29.26,7,0.72,2
NODE_012,3695,38.6,-19.52,41.2,10.03,1,8.44,1
NODE_003,3174,6.2,-63.16,50.9,20.22,7,1.74,2
NODE_024,3967,72.5,-6.16,27.0,5.35,0,36.31,0
NODE_009,4142,92.5,-7.96,33.5,1.83,0,32.02,0
NODE_006,4139,93.0,-6.01,20.3,4.51,0,56.13,0
NODE_006,3164,3.4,-130.7,59.5,40.75,14,2.23,2
NODE_014,3746,47.1,-42.12,36.0,18.91,1,14.48,1
NODE_012,3874,63.4,-8.37,28.4,1.78,0,68.76,0
NODE_014,3075,1.1,-87.39,49.8,42.46,15,1.09,2
NODE_019,3472,18.4,-18.08,44.7,10.58,1,9.44,1
NODE_003,4006,77.3,-4.58,26.1,5.36,0,67.77,0
NODE_003,3831,59.7,-4.35,18.7,2.38,0,19.78,0
NODE_019,3819,59.2,-4.98,21.3,5.54,0,30.09,0
NODE_004,3235,8.0,-89.31,53.5,26.04,12,0.11,2
NODE_008,3069,1.5,-104.21,50.9,23.91,9,1.58,2
NODE_020,3614,34.5,-42.06,41.2,18.33,1,9.01,1
NODE_006,3283,8.9,-91.32,2.7,22.95,10,0.63,2
NODE_021,4184,98.7,-8.24,25.7,1.19,0,40.67,0
NODE_013,3696,42.7,-32.75,36.0,17.02,1,5.67,1
NODE_016,4087,87.4,-7.96,18.4,4.48,0,47.49,0
NODE_010,3588,30.6,-31.63,38.4,13.78,3,5.21,1
NODE_018,4049,85.7,-13.76,35.3,5.14,0,26.96,0
NODE_003,3353,13.4,-55.0,50.6,20.81,8,1.4,2
NODE_002,3830,58.7,-13.12,35.2,1.86,0,69.7,0
NODE_008,3780,52.0,-5.28,34.3,4.93,0,70.56,0
NODE_004,3661,39.9,-18.29,37.4,19.15,2,3.43,1
NODE_013,4097,90.7,-5.3,23.1,4.81,0,58.77,0
NODE_008,3829,58.1,-4.8,25.1,1.4,0,18.39,0
NODE_018,3997,78.2,-6.11,36.0,1.77,0,70.16,0
NODE_009,3459,20.7,-21.25,34.7,18.92,3,8.11,1
NODE_020,3480,22.0,-43.48,35.7,21.54,2,3.98,1
NODE_015,3915,68.6,-13.08,34.3,2.61,0,64.82,0
NODE_021,3835,60.2,-9.62,29.2,4.88,0,27.76,0
NODE_015,3831,61.5,-9.22,22.2,2.7,1,64.17,0
NODE_009,3826,57.6,-4.76,29.3,2.69,0,66.45,0
NODE_005,3736,44.7,-33.51,39.4,18.73,1,10.42,1
NODE_006,3723,44.4,-20.64,37.8,9.92,1,5.16,1
NODE_004,4049,84.6,-4.68,24.4,2.25,0,56.87,0
NODE_005,4035,82.0,-11.41,30.0,0.77,1,44.2,0
NODE_019,3812,57.0,-9.41,35.5,2.56,0,64.44,0
NODE_005,3274,9.0,-118.74,56.4,36.89,15,2.34,2
NODE_004,4087,86.8,-3.37,23.4,3.49,0,41.3,0
NODE_021,4001,78.7,-3.46,33.9,4.67,0,71.25,0
NODE_014,3911,67.9,-7.59,19.0,2.37,0,53.94,0
NODE_014,4152,94.2,-11.0,27.1,4.81,0,46.64,0
NODE_024,4202,98.6,-11.15,25.9,4.87,0,60.58,0
NODE_001,3540,26.0,-31.98,41.9,18.9,1,15.01,1
NODE_021,3366,12.8,-132.79,49.5,23.98,6,2.19,2
NODE_001,3611,34.0,-35.48,43.5,21.07,2,12.84,1
NODE_010,4012,77.6,-12.74,31.7,5.34,0,22.89,0
NODE_006,3529,25.4,-37.61,37.4,16.03,2,13.24,1
NODE_020,3562,30.5,-40.4,42.3,8.56,2,3.0,1
NODE_011,3486,19.6,-29.32,39.2,10.59,2,6.71,1
NODE_002,3861,61.6,-14.1,31.3,0.96,0,38.02,0
NODE_007,3825,58.9,-13.08,33.1,1.02,1,30.0,0
NODE_001,3568,30.6,-44.43,40.3,14.46,2,7.16,1
NODE_009,4168,96.2,-6.02,33.0,0.8,2,65.0,0
NODE_013,4073,85.4,-6.44,24.4,0.58,0,43.0,0
NODE_007,3792,54.5,-5.09,29.9,5.22,0,29.1,0
NODE_007,3489,21.4,-27.64,43.5,11.63,2,15.54,1
NODE_010,3857,60.0,-13.81,24.3,5.45,0,67.43,0
NODE_007,3969,73.2,-7.1,25.0,2.49,1,66.29,0
NODE_002,4063,84.6,-5.52,28.9,1.49,2,62.21,0
NODE_014,3606,32.2,-21.82,35.2,15.71,1,4.13,1
NODE_016,3603,34.9,-40.34,42.4,8.58,1,10.28,1
NODE_015,4101,88.6,-14.07,26.9,1.7,0,60.17,0
NODE_007,3943,69.4,-11.93,28.3,5.99,0,65.2,0
NODE_018,3849,61.3,-4.9,20.5,3.58,0,55.16,0
NODE_006,3936,71.7,-6.53,19.1,0.57,1,50.16,0
NODE_008,3895,66.9,-4.37,26.7,5.69,0,39.1,0
NODE_009,4090,89.0,-7.76,33.0,0.68,0,43.76,0
NODE_003,3934,71.4,-11.34,33.2,3.99,0,33.85,0
NODE_015,4154,95.3,-11.86,21.8,0.78,0,22.45,0
NODE_015,3717,46.9,-35.51,39.0,20.55,3,4.71,1
NODE_013,3571,30.1,-20.04,44.8,18.95,1,6.86,1
NODE_023,3926,68.6,-8.79,29.0,0.68,0,42.45,0
NODE_023,4120,92.2,-14.87,27.3,2.34,0,53.09,0
NODE_018,3895,64.5,-12.17,25.4,5.35,0,66.57,0
NODE_008,3590,31.3,-20.3,41.1,11.44,1,9.28,1
NODE_015,3472,18.7,-34.08,42.4,20.43,1,15.13,1
NODE_006,3566,30.6,-21.03,39.7,16.04,1,4.06,1
NODE_001,3598,31.6,-27.53,39.2,11.05,3,11.79,1
NODE_002,4077,87.6,-8.13,21.7,4.24,0,45.81,0
NODE_020,3280,9.1,-96.66,58.1,27.87,14,0.87,2
NODE_001,3643,37.1,-29.58,35.7,9.65,2,6.41,1
NODE_018,4070,85.0,-14.07,33.6,4.26,0,39.99,0
NODE_007,3765,53.1,-14.16,31.7,3.68,1,66.4,0
NODE_001,4165,97.2,-8.04,21.2,5.1,0,22.32,0
NODE_019,3738,45.9,-31.76,40.7,13.86,1,14.49,1
NODE_007,3505,25.0,-42.56,42.9,20.91,2,13.69,1
NODE_010,3508,23.1,-29.14,35.9,10.89,2,9.96,1
NODE_022,4134,94.2,-6.91,22.3,2.3,0,52.55,0
NODE_023,3885,64.1,-5.7,29.0,2.8,0,38.54,0
NODE_006,3890,67.0,-8.54,21.4,2.52,2,46.65,0
NODE_009,4166,95.6,-6.09,23.0,4.82,0,55.66,0
NODE_023,3681,40.2,-32.42,40.5,13.8,2,15.06,1
NODE_013,3725,46.6,-37.68,36.7,9.59,3,9.86,1
NODE_002,4048,82.5,-11.97,31.9,5.57,0,66.67,0
NODE_021,3900,66.4,-12.6,26.1,0.76,0,68.59,0
NODE_005,3878,64.9,-9.64,18.9,0.67,0,19.7,0
NODE_021,3415,16.4,-134.1,-6.2,24.14,10,1.42,2
NODE_021,3145,5.7,-113.08,58.3,20.75,4,1.2,2
NODE_017,4014,79.0,-10.93,28.2,4.03,0,32.88,0
NODE_003,3735,50.1,-3.76,30.3,4.46,1,38.78,0
NODE_004,3963,73.6,-10.3,18.3,0.68,0,18.9,0
NODE_020,3772,52.8,-5.91,21.2,5.58,0,66.67,0
NODE_009,3855,60.9,-5.36,24.9,4.08,0,36.04,0
NODE_017,3707,44.3,-20.7,35.0,8.15,2,13.54,1
NODE_022,3819,58.1,-4.48,21.9,3.78,0,68.69,0
NODE_005,3260,8.3,-117.62,2.9,34.25,10,2.08,2
NODE_023,4027,80.5,-7.21,26.1,1.23,0,31.08,0
NODE_011,4097,88.2,-6.72,18.8,2.45,0,40.95,0
NODE_017,3667,39.0,-22.99,43.5,18.9,1,3.21,1
NODE_008,3354,14.2,-115.52,54.7,23.67,9,2.2,2
NODE_019,3981,74.9,-8.79,23.0,4.42,0,71.95,0
NODE_005,3773,51.9,-10.16,26.3,4.77,2,40.02,0
NODE_019,3907,68.6,-11.28,32.7,5.82,1,54.0,0
NODE_006,3770,52.5,-11.92,28.9,2.63,0,40.18,0
NODE_020,3922,69.2,-10.22,35.4,5.72,0,40.04,0
NODE_007,3212,7.0,-51.33,61.2,36.43,6,1.51,2
NODE_024,3740,46.5,-30.2,36.6,18.52,2,14.25,1
NODE_013,3973,73.2,-9.05,29.0,2.55,0,18.67,0
NODE_004,3997,76.3,-14.41,35.1,4.94,1,61.91,0
NODE_004,4008,80.2,-6.05,35.6,3.8,0,24.81,0
NODE_001,4159,94.8,-11.52,18.9,5.88,0,68.22,0
NODE_005,3687,39.7,-19.51,45.5,12.27,2,5.95,1
NODE_002,3356,12.7,-89.24,-6.6,25.1,13,1.29,2
NODE_005,3412,14.5,-97.69,-0.6,30.87,9,2.1,2
NODE_013,4104,87.1,-6.99,30.6,2.13,0,51.54,0
NODE_023,3482,19.7,-40.07,38.0,11.25,2,9.3,1
NODE_014,4176,97.1,-13.77,35.0,3.57,0,24.76,0
NODE_019,3405,14.2,-90.93,59.2,36.23,9,1.07,2
NODE_005,3108,2.4,-80.7,3.2,31.21,10,1.08,2
NODE_017,3900,66.7,-9.24,31.6,4.08,0,70.03,0
NODE_010,3446,18.2,-38.31,45.3,14.87,1,5.12,1
NODE_008,3352,11.5,-96.61,59.8,22.42,4,1.29,2
NODE_016,3818,58.5,-9.04,35.5,0.84,0,58.91,0
NODE_022,3785,52.2,-6.66,33.0,4.59,0,57.0,0
NODE_019,3972,74.2,-12.48,18.7,2.14,0,33.87,0
NODE_010,3937,72.4,-8.4,18.0,1.99,0,41.97,0
NODE_018,3811,56.4,-12.29,35.8,5.58,1,55.36,0
NODE_016,3763,53.8,-5.92,19.3,3.09,0,67.62,0
NODE_018,3453,16.6,-131.92,61.4,24.16,12,1.52,2
NODE_003,3931,69.2,-3.34,18.7,4.98,0,37.12,0
NODE_001,3989,77.2,-14.05,31.3,1.02,1,42.4,0
NODE_009,3637,36.6,-26.93,37.0,17.33,4,3.61,1
NODE_016,3480,18.1,-37.3,41.1,20.49,3,12.32,1
NODE_011,3107,2.9,-115.13,1.1,35.11,15,1.41,2
NODE_006,3982,77.0,-6.83,28.6,2.67,0,68.75,0
NODE_024,3996,75.7,-4.02,27.8,2.7,1,51.93,0
NODE_023,3677,37.8,-30.58,34.1,13.48,1,12.07,1
NODE_003,3217,7.1,-77.72,50.1,25.09,7,0.92,2
NODE_014,3785,52.8,-12.72,35.7,2.15,1,45.17,0
NODE_017,3387,13.2,-64.36,54.6,44.12,12,1.26,2
NODE_002,3761,52.1,-6.85,20.1,4.35,0,63.31,0
NODE_023,3736,47.4,-21.63,34.9,10.8,3,4.89,1
NODE_013,3805,54.8,-8.55,28.0,3.58,0,61.22,0
NODE_008,3820,56.0,-7.87,25.3,2.12,0,54.92,0
NODE_006,3896,65.7,-7.79,26.5,0.54,0,32.72,0
NODE_023,3957,74.0,-6.62,32.2,5.25,0,54.66,0
NODE_005,3450,15.3,-132.81,51.3,38.65,13,1.47,2
NODE_024,3867,63.6,-4.48,26.7,2.63,0,65.13,0
NODE_006,4063,85.2,-8.09,34.6,2.5,2,25.44,0
NODE_013,3994,76.7,-14.8,24.7,4.97,1,18.32,0
NODE_013,3787,52.4,-3.86,18.9,1.8,0,30.89,0
NODE_001,3816,56.5,-8.63,29.5,4.06,0,63.22,0
NODE_020,3808,56.0,-4.69,28.6,3.76,2,21.17,0
NODE_024,3767,51.4,-10.62,18.4,1.94,0,28.8,0
NODE_015,3621,35.1,-26.2,38.4,20.0,2,13.72,1
NODE_013,4036,81.2,-8.6,18.8,5.25,0,67.53,0
NODE_016,3272,11.6,-116.8,-0.4,43.8,4,0.87,2
NODE_024,4019,80.2,-6.68,34.7,1.74,0,48.1,0
NODE_021,4075,85.9,-7.86,24.3,2.43,0,65.86,0
NODE_010,3552,29.9,-34.03,44.4,16.36,2,4.94,1
NODE_016,3471,19.6,-26.12,38.6,11.29,3,4.33,1
NODE_014,3539,27.3,-33.58,39.4,12.15,3,5.01,1
NODE_014,3261,7.5,-128.2,61.9,29.15,9,0.17,2
NODE_012,3361,11.9,-133.89,0.7,43.78,10,1.29,2
NODE_004,3769,52.7,-8.68,28.3,2.55,0,34.32,0
NODE_007,3895,66.3,-9.69,22.8,4.4,1,57.52,0
NODE_012,4055,84.0,-11.16,34.9,5.55,0,35.24,0
NODE_015,4165,96.7,-14.04,29.6,3.39,0,39.48,0
NODE_024,3396,14.6,-103.58,-4.0,42.13,12,0.66,2
NODE_011,3587,32.8,-28.07,40.7,13.54,4,7.87,1
NODE_015,3822,59.3,-12.09,31.4,3.13,0,57.48,0
NODE_018,4141,92.8,-5.33,19.8,1.52,0,37.43,0
NODE_016,3841,59.5,-5.19,30.4,3.82,0,60.45,0
NODE_005,4191,99.9,-10.14,22.7,1.52,0,25.2,0
NODE_008,3708,42.5,-19.76,44.7,14.44,2,10.72,1
NODE_006,3941,72.0,-3.98,29.2,4.4,0,46.89,0
NODE_011,3467,19.4,-38.57,36.2,16.05,1,15.89,1
NODE_003,3843,59.4,-5.87,21.2,2.03,0,69.92,0
NODE_016,3630,36.1,-30.82,44.7,8.13,2,7.31,1
NODE_011,3206,6.3,-115.81,60.5,21.44,11,0.88,2
NODE_019,3628,36.7,-39.55,45.5,9.74,1,13.82,1
NODE_010,3149,4.4,-126.07,53.5,35.64,6,2.29,2
NODE_016,3958,73.3,-12.55,19.4,5.38,0,69.84,0
NODE_013,3876,64.9,-9.26,34.7,2.94,0,37.52,0
NODE_008,3763,51.7,-7.63,21.1,3.27,0,52.03,0
NODE_003,3438,19.1,-32.23,42.5,18.19,1,9.45,1
NODE_001,3703,44.1,-32.22,43.1,15.09,2,8.46,1
NODE_012,3748,50.1,-3.89,32.9,0.58,0,56.16,0
NODE_007,3644,37.9,-35.37,44.2,19.33,2,15.42,1
NODE_009,3343,12.7,-114.55,51.7,32.14,13,0.6,2
NODE_017,3441,16.7,-77.09,54.3,34.36,12,1.8,2
NODE_020,3534,25.7,-20.32,40.1,8.48,2,14.55,1
NODE_011,3885,64.1,-6.57,29.9,1.29,0,65.11,0
NODE_010,3802,56.6,-12.33,28.6,5.41,0,23.45,0
NODE_023,4054,85.2,-4.43,32.5,0.91,1,23.63,0
NODE_020,4159,96.6,-12.26,18.3,4.35,0,42.32,0
NODE_024,3718,45.6,-40.59,44.9,19.43,4,12.14,1
NODE_010,3179,5.8,-65.6,49.4,29.94,11,1.89,2
NODE_023,4123,92.4,-5.71,27.5,5.5,0,42.31,0
NODE_021,3954,74.2,-11.04,27.8,5.16,0,46.2,0
NODE_013,3739,47.6,-39.6,42.7,16.06,1,6.98,1
NODE_024,3302,10.6,-52.48,52.9,38.83,9,1.34,2
NODE_022,3877,63.5,-5.7,25.0,5.36,0,70.44,0
NODE_020,3229,8.1,-121.88,47.8,33.58,13,2.21,2
NODE_014,3926,70.0,-14.91,25.5,2.46,0,42.28,0
NODE_017,3865,63.9,-9.01,34.7,5.71,0,58.59,0
NODE_012,3205,6.6,-50.79,-2.4,26.86,4,0.23,2
NODE_017,3975,76.1,-5.29,32.6,5.21,0,21.1,0
NODE_003,3914,67.6,-11.1,20.8,5.4,1,32.04,0
NODE_017,3944,73.6,-11.45,20.6,5.16,0,46.58,0
NODE_018,3072,1.3,-70.2,59.3,41.68,15,0.25,2
NODE_001,3233,7.5,-135.9,59.1,26.69,7,1.33,2
NODE_014,3772,52.3,-6.68,31.2,3.47,0,30.06,0
NODE_020,3573,26.3,-43.13,37.2,16.1,2,8.63,1
NODE_003,3597,32.3,-31.91,44.1,19.5,2,9.33,1
NODE_009,3808,57.6,-11.78,21.8,2.64,0,18.71,0
NODE_011,3246,8.4,-108.15,58.3,32.3,12,2.44,2
NODE_001,3956,74.9,-7.33,22.0,1.88,0,36.19,0
NODE_021,3462,19.4,-27.24,39.2,10.36,2,6.51,1
NODE_021,3379,14.7,-67.87,52.3,33.26,6,0.9,2
NODE_009,3725,44.1,-32.35,44.1,10.15,1,10.33,1
NODE_015,3583,32.1,-30.62,39.5,16.54,4,4.48,1
NODE_010,4153,95.0,-6.15,35.9,4.28,0,28.88,0
NODE_017,4069,86.2,-4.93,23.8,4.03,1,55.6,0
